,instance,process,time,value,constraint satisfaction,best known solution
545,gr24,QUBO,0.09432,2295.87,False,1272
546,gr24,QUBO,0.09951,1709.0,True,1272
547,gr24,QUBO,0.10472,1692.0,True,1272
548,gr24,QUBO,2.36758,1662.0,True,1272
549,gr24,QUBO,2.74991,1604.0,True,1272
550,gr24,QUBO,3.49216,1491.0,True,1272
551,gr24,QUBO,4.90046,1463.0,True,1272
552,gr24,QUBO,4.9065,1456.0,True,1272
553,gr24,QUBO,4.92426,1439.0,True,1272
554,gr24,QUBO,5.14819,1414.0,True,1272
555,gr24,QUBO,8.65247,1405.0,True,1272
556,gr24,QUBO,8.65879,1392.0,True,1272
557,gr24,QUBO,8.66421,1390.0,True,1272
558,gr24,QUBO,8.67112,1378.0,True,1272
559,gr24,QUBO,8.67726,1366.0,True,1272
560,gr24,QUBO,12.97085,1366.0,True,1272
561,gr48,MILP,0.06271,29006.0,True,5046
562,gr48,MILP,0.22735,5939.0,True,5046
563,gr48,MILP,0.24008,5785.0,True,5046
564,gr48,MILP,0.48862,5375.0,True,5046
565,gr48,MILP,0.6458,5147.0,True,5046
566,gr48,MILP,2.88904,5138.0,True,5046
567,gr48,MILP,2.89345,5093.0,True,5046
568,gr48,MILP,2.93043,5074.0,True,5046
569,gr48,MILP,4.0514,5072.0,True,5046
570,gr48,MILP,4.16682,5055.0,True,5046
571,gr48,MILP,4.17979,5046.0,True,5046
572,gr48,MILP,4.28333,5046.0,True,5046
573,gr48,MIQP,0.00125,21430.0,True,5046
574,gr48,MIQP,13.5124,21087.0,True,5046
575,gr48,MIQP,13.51654,16077.0,True,5046
576,gr48,MIQP,13.51964,15524.0,True,5046
577,gr48,MIQP,13.52276,15261.0,True,5046
578,gr48,MIQP,13.52486,14731.0,True,5046
579,gr48,MIQP,13.52652,13737.0,True,5046
580,gr48,MIQP,13.52819,13192.0,True,5046
581,gr48,MIQP,13.52985,12739.0,True,5046
582,gr48,MIQP,13.53151,11519.0,True,5046
583,gr48,MIQP,13.53316,10973.0,True,5046
584,gr48,MIQP,13.53484,10790.0,True,5046
585,gr48,MIQP,13.53649,10086.0,True,5046
586,gr48,MIQP,13.53815,10037.0,True,5046
587,gr48,MIQP,13.53981,9912.0,True,5046
588,gr48,MIQP,13.54148,8662.0,True,5046
589,gr48,MIQP,13.54315,8440.0,True,5046
590,gr48,MIQP,13.58785,8318.0,True,5046
591,gr48,MIQP,16.98016,8067.0,True,5046
592,gr48,MIQP,17.01569,7956.0,True,5046
593,gr48,MIQP,17.60262,7851.0,True,5046
594,gr48,MIQP,24.86956,7714.0,True,5046
595,gr48,MIQP,25.19895,7647.0,True,5046
596,gr48,MIQP,25.30468,7571.0,True,5046
597,gr48,MIQP,25.48496,7566.0,True,5046
598,gr48,MIQP,25.62026,7565.0,True,5046
599,gr48,MIQP,25.62243,7522.0,True,5046
600,gr48,MIQP,26.65569,7515.0,True,5046
601,gr48,MIQP,26.66119,7489.0,True,5046
602,gr48,MIQP,28.53237,7437.0,True,5046
603,gr48,MIQP,28.535,7435.0,True,5046
604,gr48,MIQP,28.53673,7428.0,True,5046
605,gr48,MIQP,28.53842,7332.0,True,5046
606,gr48,MIQP,28.54016,7256.0,True,5046
607,gr48,MIQP,28.55759,7131.0,True,5046
608,gr48,MIQP,28.5624,7079.0,True,5046
609,gr48,MIQP,42.07216,6896.0,True,5046
610,gr48,QUBO,0.00352,62264.0,False,5046
611,gr48,QUBO,0.80386,20104.0,True,5046
612,gr48,QUBO,0.8607,8459.0,True,5046
613,gr48,QUBO,0.95609,7559.0,True,5046
614,gr48,QUBO,12.41807,7547.0,True,5046
615,gr48,QUBO,25.32618,7414.0,True,5046
616,gr48,QUBO,36.49469,7398.0,True,5046
617,gr48,QUBO,42.81093,6504.0,True,5046
618,gr96,MILP,2.86718,67381.0,True,55209
619,gr96,MILP,7.41511,55456.0,True,55209
620,gr96,MILP,7.47018,55371.0,True,55209
621,gr96,MILP,12.5836,55322.0,True,55209
622,gr96,MILP,14.40016,55209.0,True,55209
623,gr96,MILP,14.519,55209.0,True,55209
624,gr96,MIQP,0.01538,350607.0,True,55209
625,gr96,MIQP,159.74991,350607.0,True,55209
626,gr96,QUBO,0.01755,1129994.0,False,55209
627,gr96,QUBO,6.6501,83144.99,True,55209
628,gr96,QUBO,7.0659,82023.99,True,55209
629,gr96,QUBO,46.6914,81184.99,True,55209
630,gr96,QUBO,160.97678,81184.99,True,55209
631,hk48,MILP,0.06546,66143.0,True,11461
632,hk48,MILP,0.34489,14596.0,True,11461
633,hk48,MILP,0.43256,14332.0,True,11461
634,hk48,MILP,0.84244,11461.0,True,11461
635,hk48,MILP,0.85345,11461.0,True,11461
636,hk48,MIQP,0.00187,44115.0,True,11461
637,hk48,MIQP,14.18242,38449.0,True,11461
638,hk48,MIQP,14.18666,35775.0,True,11461
639,hk48,MIQP,14.18918,35668.0,True,11461
640,hk48,MIQP,14.19085,35412.0,True,11461
641,hk48,MIQP,14.19253,33519.0,True,11461
642,hk48,MIQP,14.19419,32617.0,True,11461
643,hk48,MIQP,14.19585,31802.0,True,11461
644,hk48,MIQP,14.19753,28544.0,True,11461
645,hk48,MIQP,14.19918,27178.0,True,11461
646,hk48,MIQP,14.20088,26556.0,True,11461
647,hk48,MIQP,14.20254,25460.0,True,11461
648,hk48,MIQP,14.20419,24587.0,True,11461
649,hk48,MIQP,14.20584,24428.0,True,11461
650,hk48,MIQP,14.20749,23185.0,True,11461
651,hk48,MIQP,14.20915,20338.0,True,11461
652,hk48,MIQP,14.21079,19006.0,True,11461
653,hk48,MIQP,14.21244,18670.0,True,11461
654,hk48,MIQP,17.55123,18318.0,True,11461
655,hk48,MIQP,17.65121,18094.0,True,11461
656,hk48,MIQP,24.59067,18081.0,True,11461
657,hk48,MIQP,25.13735,18027.0,True,11461
658,hk48,MIQP,25.17156,17552.0,True,11461
659,hk48,MIQP,25.24358,17494.0,True,11461
660,hk48,MIQP,26.24652,17484.0,True,11461
661,hk48,MIQP,26.2497,17279.0,True,11461
662,hk48,MIQP,27.41953,17101.0,True,11461
663,hk48,MIQP,27.42222,17034.0,True,11461
664,hk48,MIQP,27.42404,16518.0,True,11461
665,hk48,MIQP,27.4272,16517.0,True,11461
666,hk48,MIQP,29.19862,16507.0,True,11461
667,hk48,MIQP,29.20078,16477.0,True,11461
668,hk48,MIQP,29.20251,16411.0,True,11461
669,hk48,MIQP,29.20421,16389.0,True,11461
670,hk48,MIQP,29.20648,16376.0,True,11461
671,hk48,MIQP,29.23481,16307.0,True,11461
672,hk48,MIQP,42.7659,16125.0,True,11461
673,hk48,QUBO,0.0036,159908.0,False,11461
674,hk48,QUBO,0.80393,39929.0,True,11461
675,hk48,QUBO,0.8541,22454.0,True,11461
676,hk48,QUBO,0.94619,17462.0,True,11461
677,hk48,QUBO,10.23459,16098.0,True,11461
678,hk48,QUBO,44.29377,15775.0,True,11461
679,kroA100,MILP,4.61801,26019.0,True,21282
680,kroA100,MILP,4.68924,25827.0,True,21282
681,kroA100,MILP,8.15462,21433.0,True,21282
682,kroA100,MILP,8.19343,21308.0,True,21282
683,kroA100,MILP,10.65489,21282.0,True,21282
684,kroA100,MILP,10.75848,21282.0,True,21282
685,kroA100,MIQP,0.01454,174223.0,True,21282
686,kroA100,MIQP,172.27032,174223.0,True,21282
687,kroA100,QUBO,0.02198,455550.0,False,21282
688,kroA100,QUBO,7.4991,144877.0,True,21282
689,kroA100,QUBO,7.99623,63579.52,False,21282
690,kroA100,QUBO,54.95738,48574.0,True,21282
691,kroA100,QUBO,171.56016,48574.0,True,21282
692,kroA150,MILP,8.29598,36469.0,True,26524
693,kroA150,MILP,8.44613,36351.0,True,26524
694,kroA150,MILP,9.14544,35425.0,True,26524
695,kroA150,MILP,9.16831,35076.0,True,26524
696,kroA150,MILP,12.93363,27879.0,True,26524
697,kroA150,MILP,22.49794,26632.0,True,26524
698,kroA150,MILP,22.64912,26524.0,True,26524
699,kroA150,MILP,22.68065,26524.0,True,26524
700,kroA150,MIQP,0.0371,252896.0,True,26524
701,kroA150,MIQP,506.9381,252896.0,True,26524
702,kroA150,QUBO,0.05842,695812.0,False,26524
703,kroA150,QUBO,26.71632,106939.85,False,26524
704,kroA150,QUBO,28.4267,103164.97,True,26524
705,kroA150,QUBO,31.82519,99581.97,True,26524
706,kroA150,QUBO,33.63215,90445.97,True,26524
707,kroA150,QUBO,35.37721,86290.97,True,26524
708,kroA150,QUBO,268.87918,86193.97,True,26524
709,kroA150,QUBO,513.98386,86193.97,True,26524
710,kroB100,MILP,4.50425,27242.0,True,22141
711,kroB100,MILP,4.57512,27019.0,True,22141
712,kroB100,MILP,5.00842,26877.0,True,22141
713,kroB100,MILP,9.07667,23295.0,True,22141
714,kroB100,MILP,9.22996,22200.0,True,22141
715,kroB100,MILP,10.83619,22162.0,True,22141
716,kroB100,MILP,12.89495,22157.0,True,22141
717,kroB100,MILP,14.8344,22141.0,True,22141
718,kroB100,MILP,14.90829,22141.0,True,22141
719,kroB100,MIQP,0.01765,181413.0,True,22141
720,kroB100,MIQP,172.01985,181413.0,True,22141
721,kroB100,QUBO,0.02278,488510.0,False,22141
722,kroB100,QUBO,7.53269,84754.46,False,22141
723,kroB100,QUBO,8.01346,75113.01,True,22141
724,kroB100,QUBO,8.97514,59682.01,True,22141
725,kroB100,QUBO,56.54634,45198.01,True,22141
726,kroB100,QUBO,171.92802,45198.01,True,22141
727,kroB150,MILP,11.19267,32084.0,True,26130
728,kroB150,MILP,11.39362,31987.0,True,26130
729,kroB150,MILP,12.16958,31805.0,True,26130
730,kroB150,MILP,26.69796,26345.0,True,26130
731,kroB150,MILP,38.04753,26226.0,True,26130
732,kroB150,MILP,38.41074,26132.0,True,26130
733,kroB150,MILP,78.28141,26130.0,True,26130
734,kroB150,MILP,78.6094,26130.0,True,26130
735,kroB150,MIQP,0.03719,260937.0,True,26130
736,kroB150,MIQP,506.57598,260937.0,True,26130
737,kroB150,QUBO,0.05775,699778.0,False,26130
738,kroB150,QUBO,26.26681,120099.51,False,26130
739,kroB150,QUBO,27.9864,101673.01,True,26130
740,kroB150,QUBO,31.52374,90744.01,True,26130
741,kroB150,QUBO,272.00196,88362.01,True,26130
742,kroB150,QUBO,508.48276,88362.01,True,26130
743,kroC100,MILP,4.79067,27158.0,True,20749
744,kroC100,MILP,4.83685,27104.0,True,20749
745,kroC100,MILP,5.26552,26019.0,True,20749
746,kroC100,MILP,7.44969,21175.0,True,20749
747,kroC100,MILP,8.55713,21135.0,True,20749
748,kroC100,MILP,11.38427,21087.0,True,20749
749,kroC100,MILP,14.35605,21056.0,True,20749
750,kroC100,MILP,15.04104,20880.0,True,20749
751,kroC100,MILP,19.81863,20749.0,True,20749
752,kroC100,MILP,20.03328,20749.0,True,20749
753,kroC100,MIQP,0.00974,178309.0,True,20749
754,kroC100,MIQP,175.38403,178309.0,True,20749
755,kroC100,QUBO,0.0229,452922.0,False,20749
756,kroC100,QUBO,7.66233,137802.0,True,20749
757,kroC100,QUBO,8.16824,59838.0,True,20749
758,kroC100,QUBO,9.17032,58601.0,True,20749
759,kroC100,QUBO,9.65957,56670.0,True,20749
760,kroC100,QUBO,10.16633,56122.0,True,20749
761,kroC100,QUBO,57.63065,42703.0,True,20749
762,kroC100,QUBO,169.97953,42703.0,True,20749
763,kroD100,MILP,4.44676,27683.0,True,21294
764,kroD100,MILP,5.71211,26725.0,True,21294
765,kroD100,MILP,7.46345,21294.0,True,21294
766,kroD100,MILP,7.47743,21294.0,True,21294
767,kroD100,MIQP,0.018,164769.0,True,21294
768,kroD100,MIQP,177.89535,164769.0,True,21294
769,kroD100,QUBO,0.01968,450822.03,False,21294
770,kroD100,QUBO,7.5368,73124.77,False,21294
771,kroD100,QUBO,8.01319,70865.01,True,21294
772,kroD100,QUBO,8.99749,52868.01,True,21294
773,kroD100,QUBO,9.50079,47826.01,True,21294
774,kroD100,QUBO,54.63907,43359.01,True,21294
775,kroD100,QUBO,171.82463,43359.01,True,21294
776,kroE100,MILP,3.2021,26193.0,True,22068
777,kroE100,MILP,3.24799,26118.0,True,22068
778,kroE100,MILP,3.7068,26026.0,True,22068
779,kroE100,MILP,8.83769,22729.0,True,22068
780,kroE100,MILP,8.86272,22265.0,True,22068
781,kroE100,MILP,10.55331,22188.0,True,22068
782,kroE100,MILP,12.14209,22121.0,True,22068
783,kroE100,MILP,17.58688,22100.0,True,22068
784,kroE100,MILP,17.59721,22068.0,True,22068
785,kroE100,MILP,17.86611,22068.0,True,22068
786,kroE100,MIQP,0.01647,166869.0,True,22068
787,kroE100,MIQP,177.34495,166869.0,True,22068
788,kroE100,QUBO,0.01934,472080.0,False,22068
789,kroE100,QUBO,7.43163,77576.48,False,22068
790,kroE100,QUBO,7.92944,54917.0,True,22068
791,kroE100,QUBO,57.75858,46540.0,True,22068
792,kroE100,QUBO,171.97646,46540.0,True,22068
793,lin105,MILP,3.3411,16729.0,True,14379
794,lin105,MILP,4.28076,16628.0,True,14379
795,lin105,MILP,7.67069,14859.0,True,14379
796,lin105,MILP,11.61328,14811.0,True,14379
797,lin105,MILP,11.78444,14550.0,True,14379
798,lin105,MILP,12.70077,14455.0,True,14379
799,lin105,MILP,14.83907,14401.0,True,14379
800,lin105,MILP,19.05488,14379.0,True,14379
801,lin105,MILP,19.12067,14379.0,True,14379
802,lin105,MIQP,0.01591,127143.0,True,14379
803,lin105,MIQP,189.88041,127143.0,True,14379
804,lin105,QUBO,0.02229,368802.0,False,14379
805,lin105,QUBO,8.6214,38909.17,False,14379
806,lin105,QUBO,9.17569,32874.0,True,14379
807,lin105,QUBO,60.17263,28004.0,True,14379
808,lin105,QUBO,188.70943,28004.0,True,14379
809,pr107,MILP,5.34244,52650.0,True,44303
810,pr107,MILP,5.42018,52602.0,True,44303
811,pr107,MILP,6.70624,44303.0,True,44303
812,pr107,MILP,6.7263,44303.0,True,44303
813,pr107,MIQP,0.01703,597560.0,True,44303
814,pr107,MIQP,198.81864,597560.0,True,44303
815,pr107,QUBO,0.02234,1326814.0,False,44303
816,pr107,QUBO,9.44439,62634.99,True,44303
817,pr107,QUBO,9.96812,59917.99,True,44303
818,pr107,QUBO,200.43584,59917.99,True,44303
819,pr124,MILP,7.52321,77174.0,True,59030
820,pr124,MILP,7.61847,75885.0,True,59030
821,pr124,MILP,12.22526,59510.0,True,59030
822,pr124,MILP,13.24068,59200.0,True,59030
823,pr124,MILP,29.04633,59030.0,True,59030
824,pr124,MILP,29.28407,59030.0,True,59030
825,pr124,MIQP,0.02441,695779.0,True,59030
826,pr124,MIQP,262.29021,695779.0,True,59030
827,pr124,QUBO,0.03522,1900330.0,False,59030
828,pr124,QUBO,14.72714,99565.06,True,59030
829,pr124,QUBO,15.66651,99286.06,True,59030
830,pr124,QUBO,116.2503,99010.06,True,59030
831,pr124,QUBO,263.73828,99010.06,True,59030
832,pr136,MILP,5.5903,109105.0,True,96772
833,pr136,MILP,5.70537,107364.0,True,96772
834,pr136,MILP,8.73507,101582.0,True,96772
835,pr136,MILP,15.42156,96772.0,True,96772
836,pr136,MILP,15.46399,96772.0,True,96772
837,pr136,MIQP,0.02836,840168.0,True,96772
838,pr136,MIQP,348.68942,840168.0,True,96772
839,pr136,QUBO,0.04177,2156692.0,False,96772
840,pr136,QUBO,18.89853,288241.03,True,96772
841,pr136,QUBO,20.12243,284390.03,True,96772
842,pr136,QUBO,21.38301,236349.03,True,96772
843,pr136,QUBO,348.7245,236349.03,True,96772
844,pr144,MILP,3.50795,84878.0,True,58537
845,pr144,MILP,4.85303,84492.0,True,58537
846,pr144,MILP,5.57685,77399.0,True,58537
847,pr144,MILP,5.59627,76009.0,True,58537
848,pr144,MILP,5.61576,75936.0,True,58537
849,pr144,MILP,9.96156,60350.0,True,58537
850,pr144,MILP,19.15555,59451.0,True,58537
851,pr144,MILP,20.02218,59340.0,True,58537
852,pr144,MILP,27.68522,58600.0,True,58537
853,pr144,MILP,51.44058,58590.0,True,58537
854,pr144,MILP,51.46935,58537.0,True,58537
855,pr144,MILP,422.7276,58537.0,True,58537
856,pr144,MIQP,0.0366,825449.0,True,58537
857,pr144,MIQP,432.17503,825449.0,True,58537
858,pr144,QUBO,0.04872,2030962.0,False,58537
859,pr144,QUBO,23.42779,94926.03,True,58537
860,pr144,QUBO,24.91488,94721.03,True,58537
861,pr144,QUBO,422.80002,94721.03,True,58537
862,pr76,MILP,0.80762,294784.0,True,108159
863,pr76,MILP,1.38099,139508.0,True,108159
864,pr76,MILP,3.34576,111859.0,True,108159
865,pr76,MILP,3.44542,111849.0,True,108159
866,pr76,MILP,3.65204,109242.0,True,108159
867,pr76,MILP,9.12784,109081.0,True,108159
868,pr76,MILP,15.42889,108981.0,True,108159
869,pr76,MILP,15.4594,108824.0,True,108159
870,pr76,MILP,23.37283,108258.0,True,108159
871,pr76,MILP,23.38261,108234.0,True,108159
872,pr76,MILP,24.32295,108194.0,True,108159
873,pr76,MILP,24.36121,108159.0,True,108159
874,pr76,MILP,24.57138,108159.0,True,108159
875,pr76,MIQP,0.00874,586187.0,True,108159
876,pr76,MIQP,101.34881,156057.0,True,108159
877,pr76,QUBO,0.01101,1905492.0,False,108159
878,pr76,QUBO,3.38163,150209.52,False,108159
879,pr76,QUBO,101.32651,150209.52,False,108159
880,rat99,MILP,4.2544,1530.0,True,1211
881,rat99,MILP,4.30093,1519.0,True,1211
882,rat99,MILP,4.75717,1498.0,True,1211
883,rat99,MILP,4.76824,1478.0,True,1211
884,rat99,MILP,7.36205,1211.0,True,1211
885,rat99,MILP,7.37645,1211.0,True,1211
886,rat99,MIQP,0.01612,7861.0,True,1211
887,rat99,MIQP,183.2309,7861.0,True,1211
888,rat99,QUBO,0.0224,23732.0,False,1211
889,rat99,QUBO,7.18978,2124.0,True,1211
890,rat99,QUBO,7.67797,2108.0,True,1211
891,rat99,QUBO,174.35826,2108.0,True,1211
892,rd100,MILP,4.72763,9826.0,True,7910
893,rd100,MILP,4.77495,9825.0,True,7910
894,rd100,MILP,5.21444,9528.0,True,7910
895,rd100,MILP,7.4807,7910.0,True,7910
896,rd100,MILP,7.4939,7910.0,True,7910
897,rd100,MIQP,0.0158,54028.0,True,7910
898,rd100,MIQP,174.82197,54028.0,True,7910
899,rd100,QUBO,0.01939,153214.0,False,7910
900,rd100,QUBO,7.56387,44687.0,True,7910
901,rd100,QUBO,8.03921,28859.0,True,7910
902,rd100,QUBO,8.50773,27446.0,True,7910
903,rd100,QUBO,9.00762,20690.0,True,7910
904,rd100,QUBO,9.49392,20013.0,True,7910
905,rd100,QUBO,54.46244,18215.0,True,7910
906,rd100,QUBO,174.79841,18215.0,True,7910
907,st70,MILP,0.65895,1722.0,True,675
908,st70,MILP,1.4174,830.0,True,675
909,st70,MILP,1.6235,827.0,True,675
910,st70,MILP,2.96616,675.0,True,675
911,st70,MILP,2.9789,675.0,True,675
912,st70,MIQP,0.00735,3923.0,True,675
913,st70,MIQP,87.20638,1347.0,True,675
914,st70,QUBO,0.00488,10110.0,False,675
915,st70,QUBO,2.50621,2867.0,True,675
916,st70,QUBO,2.67614,1421.0,True,675
917,st70,QUBO,2.84525,1359.0,True,675
918,st70,QUBO,22.02439,1342.0,True,675
919,st70,QUBO,88.49337,1342.0,True,675
920,swiss42,MILP,0.06511,6515.0,True,1273
921,swiss42,MILP,0.20969,1544.0,True,1273
922,swiss42,MILP,0.32613,1299.0,True,1273
923,swiss42,MILP,0.35787,1273.0,True,1273
924,swiss42,MILP,0.36247,1273.0,True,1273
925,swiss42,MIQP,0.00187,4782.0,True,1273
926,swiss42,MIQP,5.26677,3901.0,True,1273
927,swiss42,MIQP,5.26983,3739.0,True,1273
928,swiss42,MIQP,5.27234,3563.0,True,1273
929,swiss42,MIQP,5.27355,3549.0,True,1273
930,swiss42,MIQP,5.27475,3330.0,True,1273
931,swiss42,MIQP,5.27595,3174.0,True,1273
932,swiss42,MIQP,5.27715,3105.0,True,1273
933,swiss42,MIQP,5.27834,2516.0,True,1273
934,swiss42,MIQP,5.27955,2468.0,True,1273
935,swiss42,MIQP,5.28075,2422.0,True,1273
936,swiss42,MIQP,5.28196,2415.0,True,1273
937,swiss42,MIQP,5.28317,2398.0,True,1273
938,swiss42,MIQP,5.28438,2396.0,True,1273
939,swiss42,MIQP,5.28559,2183.0,True,1273
940,swiss42,MIQP,5.2868,2107.0,True,1273
941,swiss42,MIQP,5.28805,2088.0,True,1273
942,swiss42,MIQP,7.32066,1902.0,True,1273
943,swiss42,MIQP,7.7049,1793.0,True,1273
944,swiss42,MIQP,14.21085,1755.0,True,1273
945,swiss42,MIQP,14.42585,1713.0,True,1273
946,swiss42,MIQP,17.1591,1687.0,True,1273
947,swiss42,MIQP,17.16137,1675.0,True,1273
948,swiss42,MIQP,17.16353,1673.0,True,1273
949,swiss42,MIQP,34.16076,1639.0,True,1273
950,swiss42,QUBO,0.00247,15626.0,False,1273
951,swiss42,QUBO,0.50662,2587.12,False,1273
952,swiss42,QUBO,0.53727,1817.0,True,1273
953,swiss42,QUBO,0.59785,1805.0,True,1273
954,swiss42,QUBO,18.94893,1761.0,True,1273
955,swiss42,QUBO,24.41715,1518.0,True,1273
956,swiss42,QUBO,26.26602,1507.0,True,1273
957,swiss42,QUBO,26.29669,1504.0,True,1273
958,swiss42,QUBO,36.95291,1504.0,True,1273
959,ulysses16,MILP,0.0108,15815.0,True,6859
960,ulysses16,MILP,0.01135,9665.0,True,6859
961,ulysses16,MILP,0.03244,7209.0,True,6859
962,ulysses16,MILP,0.04324,7189.0,True,6859
963,ulysses16,MILP,0.06344,6951.0,True,6859
964,ulysses16,MILP,0.06376,6900.0,True,6859
965,ulysses16,MILP,0.3779,6870.0,True,6859
966,ulysses16,MILP,0.52987,6859.0,True,6859
967,ulysses16,MILP,0.55549,6859.0,True,6859
968,ulysses16,MIQP,0.0002,14583.0,True,6859
969,ulysses16,MIQP,0.26799,12424.0,True,6859
970,ulysses16,MIQP,0.27025,12090.0,True,6859
971,ulysses16,MIQP,0.27435,11355.0,True,6859
972,ulysses16,MIQP,0.2768,10150.0,True,6859
973,ulysses16,MIQP,0.27933,10098.0,True,6859
974,ulysses16,MIQP,0.27978,10083.0,True,6859
975,ulysses16,MIQP,0.28166,9657.0,True,6859
976,ulysses16,MIQP,0.28681,8894.0,True,6859
977,ulysses16,MIQP,0.30357,7933.0,True,6859
978,ulysses16,MIQP,0.39966,7858.0,True,6859
979,ulysses16,MIQP,0.40006,7534.0,True,6859
980,ulysses16,MIQP,1.04576,7459.0,True,6859
981,ulysses16,MIQP,1.04651,7367.0,True,6859
982,ulysses16,MIQP,1.04686,7270.0,True,6859
983,ulysses16,MIQP,1.04716,7038.0,True,6859
984,ulysses16,MIQP,1.04944,6977.0,True,6859
985,ulysses16,MIQP,1.62928,6974.0,True,6859
986,ulysses16,MIQP,1.99966,6923.0,True,6859
987,ulysses16,MIQP,2.85477,6890.0,True,6859
988,ulysses16,MIQP,3.89704,6870.0,True,6859
989,ulysses16,MIQP,9.49523,6870.0,True,6859
990,ulysses16,QUBO,0.00034,60236.0,False,6859
991,ulysses16,QUBO,0.02733,10778.0,True,6859
992,ulysses16,QUBO,0.02871,10243.0,True,6859
993,ulysses16,QUBO,0.03012,9168.73,False,6859
994,ulysses16,QUBO,0.03272,9052.0,True,6859
995,ulysses16,QUBO,0.03411,8397.0,True,6859
996,ulysses16,QUBO,0.078,8070.0,True,6859
997,ulysses16,QUBO,0.62068,7446.0,True,6859
998,ulysses16,QUBO,0.84122,7405.0,True,6859
999,ulysses16,QUBO,0.91836,7293.0,True,6859
1000,ulysses16,QUBO,0.92221,7292.0,True,6859
1001,ulysses16,QUBO,1.81685,7215.0,True,6859
1002,ulysses16,QUBO,1.81858,7184.0,True,6859
1003,ulysses16,QUBO,1.82006,7133.0,True,6859
1004,ulysses16,QUBO,1.8216,7099.0,True,6859
1005,ulysses16,QUBO,1.82312,6965.0,True,6859
1006,ulysses16,QUBO,1.82464,6911.0,True,6859
1007,ulysses16,QUBO,3.5016,6900.0,True,6859
1008,ulysses16,QUBO,3.51134,6865.0,True,6859
1009,ulysses16,QUBO,8.69275,6859.0,True,6859
1010,ulysses16,QUBO,8.84435,6859.0,True,6859
1011,ulysses16,QUBO,8.92022,6859.0,True,6859
1012,ulysses22,MILP,0.02574,21478.0,True,7013
1013,ulysses22,MILP,0.02709,12198.0,True,7013
1014,ulysses22,MILP,0.02825,11855.0,True,7013
1015,ulysses22,MILP,0.05968,11294.0,True,7013
1016,ulysses22,MILP,0.06286,10651.0,True,7013
1017,ulysses22,MILP,0.068,8561.0,True,7013
1018,ulysses22,MILP,0.07923,7812.0,True,7013
1019,ulysses22,MILP,0.08172,7397.0,True,7013
1020,ulysses22,MILP,0.14003,7154.0,True,7013
1021,ulysses22,MILP,0.15168,7013.0,True,7013
1022,ulysses22,MILP,0.15299,7013.0,True,7013
1023,ulysses22,MIQP,0.00054,16126.0,True,7013
1024,ulysses22,MIQP,0.42969,14094.0,True,7013
1025,ulysses22,MIQP,0.43347,13954.0,True,7013
1026,ulysses22,MIQP,0.44293,13625.0,True,7013
1027,ulysses22,MIQP,0.90413,12961.0,True,7013
1028,ulysses22,MIQP,0.90548,11310.0,True,7013
1029,ulysses22,MIQP,1.6721,11306.0,True,7013
1030,ulysses22,MIQP,2.8604,11101.0,True,7013
1031,ulysses22,MIQP,2.86205,10888.0,True,7013
1032,ulysses22,MIQP,3.5462,10667.0,True,7013
1033,ulysses22,MIQP,3.55239,10492.0,True,7013
1034,ulysses22,MIQP,6.68611,8941.0,True,7013
1035,ulysses22,MIQP,6.68766,8786.0,True,7013
1036,ulysses22,MIQP,6.68888,8760.0,True,7013
1037,ulysses22,MIQP,6.6901,8566.0,True,7013
1038,ulysses22,MIQP,6.69131,7868.0,True,7013
1039,ulysses22,MIQP,6.69969,7800.0,True,7013
1040,ulysses22,MIQP,6.70619,7740.0,True,7013
1041,ulysses22,MIQP,6.70761,7621.0,True,7013
1042,ulysses22,MIQP,6.71023,7595.0,True,7013
1043,ulysses22,MIQP,6.92553,7581.0,True,7013
1044,ulysses22,MIQP,6.93086,7452.0,True,7013
1045,ulysses22,MIQP,7.25787,7376.0,True,7013
1046,ulysses22,MIQP,7.5846,7362.0,True,7013
1047,ulysses22,MIQP,13.82341,7362.0,True,7013
1048,ulysses22,QUBO,0.00055,86294.0,False,7013
1049,ulysses22,QUBO,0.07125,13732.0,True,7013
1050,ulysses22,QUBO,0.07532,9793.0,True,7013
1051,ulysses22,QUBO,0.08293,9377.0,True,7013
1052,ulysses22,QUBO,0.08693,8794.0,True,7013
1053,ulysses22,QUBO,3.55634,8772.0,True,7013
1054,ulysses22,QUBO,3.65157,8264.0,True,7013
1055,ulysses22,QUBO,3.99586,8140.0,True,7013
1056,ulysses22,QUBO,4.18443,8098.0,True,7013
1057,ulysses22,QUBO,4.19576,7996.0,True,7013
1058,ulysses22,QUBO,4.20554,7976.0,True,7013
1059,ulysses22,QUBO,4.5513,7971.0,True,7013
1060,ulysses22,QUBO,4.55554,7934.0,True,7013
1061,ulysses22,QUBO,4.57186,7924.0,True,7013
1062,ulysses22,QUBO,4.59134,7763.0,True,7013
1063,ulysses22,QUBO,4.59834,7397.0,True,7013
1064,ulysses22,QUBO,5.99122,7325.0,True,7013
1065,ulysses22,QUBO,5.99917,7282.0,True,7013
1066,ulysses22,QUBO,6.01276,7213.0,True,7013
1067,ulysses22,QUBO,6.43117,7164.0,True,7013
1068,ulysses22,QUBO,6.43544,7148.0,True,7013
1069,ulysses22,QUBO,10.56944,7059.0,True,7013
1070,ulysses22,QUBO,13.61135,7059.0,True,7013
