,instance,process,time,value,constraint satisfaction,best known solution
531,sko42,MIQP,33.79987,17438.0,True,15812
532,sko42,QUBO,0.01277,79047.44,False,15812
533,sko42,QUBO,4.43532,20540.0,True,15812
534,sko42,QUBO,4.58317,17586.0,True,15812
535,sko42,QUBO,33.78896,17586.0,True,15812
536,sko49,MILP,0.08731,29338.0,True,23386
537,sko49,MILP,15.32588,28370.0,True,23386
538,sko49,MILP,15.49748,28146.0,True,23386
539,sko49,MILP,19.60167,27914.0,True,23386
540,sko49,MILP,27.76577,27900.0,True,23386
541,sko49,MILP,36.44139,27132.0,True,23386
542,sko49,MILP,44.21855,27132.0,True,23386
543,sko49,MIQP,0.0244,29338.0,True,23386
544,sko49,MIQP,39.45095,29212.0,True,23386
545,sko49,MIQP,39.46366,29196.0,True,23386
546,sko49,MIQP,39.47605,28048.0,True,23386
547,sko49,MIQP,39.48843,26776.0,True,23386
548,sko49,MIQP,40.69109,26056.0,True,23386
549,sko49,MIQP,47.36685,26056.0,True,23386
550,sko49,QUBO,0.022,116524.02,False,23386
551,sko49,QUBO,7.61403,28510.0,True,23386
552,sko49,QUBO,7.87883,26266.0,True,23386
553,sko49,QUBO,8.14493,25842.0,True,23386
554,sko49,QUBO,44.41357,25842.0,True,23386
555,sko56,MILP,0.15531,42892.0,True,34458
556,sko56,MILP,21.31539,40126.0,True,34458
557,sko56,MILP,28.07079,40120.0,True,34458
558,sko56,MILP,56.85816,40120.0,True,34458
559,sko56,MIQP,0.03717,42892.0,True,34458
560,sko56,MIQP,57.02993,42892.0,True,34458
561,sko56,QUBO,0.03176,179937.2,False,34458
562,sko56,QUBO,13.3954,42582.0,True,34458
563,sko56,QUBO,13.8446,38752.0,True,34458
564,sko56,QUBO,14.29301,38018.0,True,34458
565,sko56,QUBO,53.43363,37820.0,True,34458
566,sko56,QUBO,59.10883,37820.0,True,34458
567,sko64,MILP,0.24176,58678.0,True,48498
568,sko64,MILP,37.32219,56750.0,True,48498
569,sko64,MILP,71.84986,56174.0,True,48498
570,sko64,MILP,72.24809,56174.0,True,48498
571,sko64,MIQP,0.05028,58678.0,True,48498
572,sko64,MIQP,72.32214,58678.0,True,48498
573,sko64,QUBO,0.04972,253513.75,False,48498
574,sko64,QUBO,23.13478,59556.0,True,48498
575,sko64,QUBO,23.88893,53324.0,True,48498
576,sko64,QUBO,73.05345,53324.0,True,48498
577,sko72,MILP,0.41699,79846.0,True,66256
578,sko72,MILP,87.8899,76182.0,True,66256
579,sko72,MILP,90.1321,76036.0,True,66256
580,sko72,MILP,91.84272,76036.0,True,66256
581,sko72,MIQP,0.08921,79846.0,True,66256
582,sko72,MIQP,93.28743,79846.0,True,66256
583,sko72,QUBO,0.08242,331766.44,False,66256
584,sko72,QUBO,36.7974,80498.0,True,66256
585,sko72,QUBO,38.01341,73864.0,True,66256
586,sko72,QUBO,40.424,73622.0,True,66256
587,sko72,QUBO,93.00667,73622.0,True,66256
588,sko81,MILP,0.71116,109246.0,True,90998
589,sko81,MILP,116.00538,109246.0,True,90998
590,sko81,MIQP,0.14875,109246.0,True,90998
591,sko81,MIQP,117.96049,109246.0,True,90998
592,sko81,QUBO,0.12019,448746.69,False,90998
593,sko81,QUBO,59.46405,108002.0,True,90998
594,sko81,QUBO,61.41977,105978.0,True,90998
595,sko81,QUBO,63.3014,100524.0,True,90998
596,sko81,QUBO,118.04125,100524.0,True,90998
597,sko90,MILP,1.02213,137716.0,True,115534
598,sko90,MILP,139.88097,137716.0,True,115534
599,sko90,MIQP,0.20581,137716.0,True,115534
600,sko90,MIQP,143.76967,137716.0,True,115534
601,sko90,QUBO,0.17517,563318.19,False,115534
602,sko90,QUBO,90.70613,135590.01,True,115534
603,sko90,QUBO,93.53325,131108.01,True,115534
604,sko90,QUBO,99.20483,127892.01,True,115534
605,sko90,QUBO,144.24706,127892.01,True,115534
606,ste36a,MILP,0.01313,21534.0,True,9526
607,ste36a,MILP,1.20337,19736.0,True,9526
608,ste36a,MILP,1.23175,19716.0,True,9526
609,ste36a,MILP,1.9626,18124.0,True,9526
610,ste36a,MILP,2.04202,17266.0,True,9526
611,ste36a,MILP,3.12143,17128.0,True,9526
612,ste36a,MILP,3.16638,17118.0,True,9526
613,ste36a,MILP,4.56091,15472.0,True,9526
614,ste36a,MILP,5.82431,14992.0,True,9526
615,ste36a,MILP,7.91478,12336.0,True,9526
616,ste36a,MILP,8.20127,12224.0,True,9526
617,ste36a,MILP,14.12304,12032.0,True,9526
618,ste36a,MILP,19.80384,11664.0,True,9526
619,ste36a,MILP,19.80947,11530.0,True,9526
620,ste36a,MILP,19.81289,11424.0,True,9526
621,ste36a,MILP,27.34204,11362.0,True,9526
622,ste36a,MIQP,0.00463,21534.0,True,9526
623,ste36a,MIQP,3.93199,19108.0,True,9526
624,ste36a,MIQP,3.9344,18214.0,True,9526
625,ste36a,MIQP,3.93652,16696.0,True,9526
626,ste36a,MIQP,4.13158,15240.0,True,9526
627,ste36a,MIQP,6.60436,14460.0,True,9526
628,ste36a,MIQP,14.54471,13600.0,True,9526
629,ste36a,MIQP,19.68187,13520.0,True,9526
630,ste36a,MIQP,19.75715,13396.0,True,9526
631,ste36a,MIQP,24.25455,13388.0,True,9526
632,ste36a,MIQP,24.25936,12334.0,True,9526
633,ste36a,MIQP,24.2622,12292.0,True,9526
634,ste36a,MIQP,24.26428,12110.0,True,9526
635,ste36a,MIQP,26.20928,12110.0,True,9526
636,ste36a,QUBO,0.00449,351316.19,False,9526
637,ste36a,QUBO,1.01282,19807.99,True,9526
638,ste36a,QUBO,1.05126,14183.99,True,9526
639,ste36a,QUBO,1.12598,13891.99,True,9526
640,ste36a,QUBO,9.47398,13835.99,True,9526
641,ste36a,QUBO,13.21264,12761.99,True,9526
642,ste36a,QUBO,18.95159,12759.99,True,9526
643,ste36a,QUBO,21.80912,12361.99,True,9526
644,ste36a,QUBO,27.73927,12361.99,True,9526
645,tai100a,MILP,2.835,23934276.0,True,21044752
646,tai100a,MILP,185.35835,23934276.0,True,21044752
647,tai100a,MIQP,0.43771,23934276.0,True,21044752
648,tai100a,MIQP,183.24453,23934276.0,True,21044752
649,tai100a,QUBO,0.38977,63388168.0,False,21044752
650,tai100a,QUBO,201.59959,22568329.25,True,21044752
651,tai150b,MILP,6.05221,646476878.0,True,498896643
652,tai150b,MILP,774.05987,646476878.0,True,498896643
653,tai150b,MIQP,1.58865,646476878.0,True,498896643
654,tai150b,MIQP,806.52711,646476878.0,True,498896643
655,tai150b,QUBO,1.34679,3930781184.0,False,498896643
656,tai150b,QUBO,687.50981,653468362.0,True,498896643
657,tai150b,QUBO,709.85393,560999749.0,True,498896643
658,tai150b,QUBO,754.20378,552650929.0,True,498896643
659,tai150b,QUBO,782.8971,552650929.0,True,498896643
660,tai30a,MILP,0.01946,2226000.0,True,1818146
661,tai30a,MILP,1.52207,2175212.0,True,1818146
662,tai30a,MILP,1.56271,2093568.0,True,1818146
663,tai30a,MILP,2.57322,2088476.0,True,1818146
664,tai30a,MILP,5.6771,2081498.0,True,1818146
665,tai30a,MILP,6.04342,2060782.0,True,1818146
666,tai30a,MILP,6.82848,2025028.0,True,1818146
667,tai30a,MILP,9.20167,2015340.0,True,1818146
668,tai30a,MILP,10.17108,1991498.0,True,1818146
669,tai30a,MILP,16.12039,1981968.0,True,1818146
670,tai30a,MILP,16.14299,1971100.0,True,1818146
671,tai30a,MILP,19.49352,1967932.0,True,1818146
672,tai30a,MILP,19.49717,1958954.0,True,1818146
673,tai30a,MILP,19.50054,1956434.0,True,1818146
674,tai30a,MILP,19.54576,1953926.0,True,1818146
675,tai30a,MILP,20.8713,1953926.0,True,1818146
676,tai30a,MIQP,0.00745,2226000.0,True,1818146
677,tai30a,MIQP,6.54059,2172282.0,True,1818146
678,tai30a,MIQP,6.54609,2160406.0,True,1818146
679,tai30a,MIQP,6.54926,2147342.0,True,1818146
680,tai30a,MIQP,6.59756,2092562.0,True,1818146
681,tai30a,MIQP,6.78919,2046262.0,True,1818146
682,tai30a,MIQP,9.21832,1990302.0,True,1818146
683,tai30a,MIQP,13.78844,1984174.0,True,1818146
684,tai30a,MIQP,13.79252,1974882.0,True,1818146
685,tai30a,MIQP,13.79635,1969942.0,True,1818146
686,tai30a,MIQP,13.80024,1966118.0,True,1818146
687,tai30a,MIQP,15.10594,1961406.0,True,1818146
688,tai30a,MIQP,15.10956,1960390.0,True,1818146
689,tai30a,MIQP,15.11309,1954058.0,True,1818146
690,tai30a,MIQP,15.11658,1946524.0,True,1818146
691,tai30a,MIQP,15.12104,1932104.0,True,1818146
692,tai30a,MIQP,15.12483,1924698.0,True,1818146
693,tai30a,MIQP,20.54143,1924698.0,True,1818146
694,tai30a,QUBO,0.00639,6513094.0,False,1818146
695,tai30a,QUBO,1.55118,2157174.25,True,1818146
696,tai30a,QUBO,1.6067,2144396.25,True,1818146
697,tai30a,QUBO,1.71527,2065972.25,True,1818146
698,tai30a,QUBO,8.51377,2054784.25,True,1818146
699,tai30a,QUBO,10.16937,2048268.25,True,1818146
700,tai30a,QUBO,12.81163,2021238.25,True,1818146
701,tai30a,QUBO,14.97224,2018512.25,True,1818146
702,tai30a,QUBO,15.08401,2002816.25,True,1818146
703,tai30a,QUBO,18.50403,2000890.25,True,1818146
704,tai30a,QUBO,18.56227,1996570.25,True,1818146
705,tai30a,QUBO,18.6199,1966008.25,True,1818146
706,tai30a,QUBO,20.2111,1966008.25,True,1818146
707,tai35a,MILP,0.04122,2922666.0,True,2422002
708,tai35a,MILP,3.37562,2820324.0,True,2422002
709,tai35a,MILP,6.80626,2818416.0,True,2422002
710,tai35a,MILP,11.0633,2790214.0,True,2422002
711,tai35a,MILP,17.16934,2700870.0,True,2422002
712,tai35a,MILP,25.39724,2677334.0,True,2422002
713,tai35a,MIQP,0.01073,2922666.0,True,2422002
714,tai35a,MIQP,11.90018,2856154.0,True,2422002
715,tai35a,MIQP,12.00307,2787032.0,True,2422002
716,tai35a,MIQP,12.13888,2769600.0,True,2422002
717,tai35a,MIQP,12.38916,2681336.0,True,2422002
718,tai35a,MIQP,16.82748,2649862.0,True,2422002
719,tai35a,MIQP,17.06629,2624482.0,True,2422002
720,tai35a,MIQP,23.5849,2624064.0,True,2422002
721,tai35a,MIQP,23.59154,2599014.0,True,2422002
722,tai35a,MIQP,23.59772,2592764.0,True,2422002
723,tai35a,MIQP,23.60396,2576426.0,True,2422002
724,tai35a,MIQP,23.61005,2566512.0,True,2422002
725,tai35a,MIQP,23.6163,2556604.0,True,2422002
726,tai35a,MIQP,23.62241,2555674.0,True,2422002
727,tai35a,MIQP,27.78757,2555674.0,True,2422002
728,tai35a,QUBO,0.00544,8634820.0,False,2422002
729,tai35a,QUBO,2.80862,2907076.08,True,2422002
730,tai35a,QUBO,2.9124,2846230.08,True,2422002
731,tai35a,QUBO,3.11607,2700696.08,True,2422002
732,tai35a,QUBO,22.44007,2693788.08,True,2422002
733,tai35a,QUBO,25.46156,2693788.08,True,2422002
734,tai40a,MILP,0.06154,3828626.0,True,3139370
735,tai40a,MILP,7.32995,3556356.0,True,3139370
736,tai40a,MILP,7.45973,3553550.0,True,3139370
737,tai40a,MILP,7.63733,3533714.0,True,3139370
738,tai40a,MILP,14.1427,3495750.0,True,3139370
739,tai40a,MILP,31.23252,3495750.0,True,3139370
740,tai40a,MIQP,0.01596,3828626.0,True,3139370
741,tai40a,MIQP,19.22909,3801500.0,True,3139370
742,tai40a,MIQP,19.23882,3781368.0,True,3139370
743,tai40a,MIQP,19.24781,3696304.0,True,3139370
744,tai40a,MIQP,19.25653,3621578.0,True,3139370
745,tai40a,MIQP,19.26544,3607290.0,True,3139370
746,tai40a,MIQP,19.40812,3586418.0,True,3139370
747,tai40a,MIQP,19.93545,3528794.0,True,3139370
748,tai40a,MIQP,28.57985,3468510.0,True,3139370
749,tai40a,MIQP,31.98782,3468510.0,True,3139370
750,tai40a,QUBO,0.01412,11133108.0,False,3139370
751,tai40a,QUBO,4.873,3646388.19,False,3139370
752,tai40a,QUBO,5.0469,3625576.5,True,3139370
753,tai40a,QUBO,5.38868,3461850.5,True,3139370
754,tai40a,QUBO,25.09612,3451588.5,True,3139370
755,tai40a,QUBO,31.4953,3451588.5,True,3139370
756,tai50a,MILP,0.14644,5972176.0,True,4938796
757,tai50a,MILP,21.47932,5607804.0,True,4938796
758,tai50a,MILP,38.43985,5607700.0,True,4938796
759,tai50a,MILP,47.26128,5607700.0,True,4938796
760,tai50a,MIQP,0.02721,5972176.0,True,4938796
761,tai50a,MIQP,47.47779,5972176.0,True,4938796
762,tai50a,QUBO,0.02591,16418733.0,False,4938796
763,tai50a,QUBO,11.8329,5939594.19,True,4938796
764,tai50a,QUBO,12.25356,5579046.19,True,4938796
765,tai50a,QUBO,13.08421,5449290.19,True,4938796
766,tai50a,QUBO,47.74016,5449290.19,True,4938796
767,tai60a,MILP,0.29319,8689112.0,True,7205962
768,tai60a,MILP,47.74118,8349642.0,True,7205962
769,tai60a,MILP,48.56332,8340470.0,True,7205962
770,tai60a,MILP,66.62456,8340470.0,True,7205962
771,tai60a,MIQP,0.0628,8689112.0,True,7205962
772,tai60a,MIQP,66.81624,8689112.0,True,7205962
773,tai60a,QUBO,0.06046,23305186.0,False,7205962
774,tai60a,QUBO,25.78123,8501597.12,True,7205962
775,tai60a,QUBO,26.66979,8325195.12,True,7205962
776,tai60a,QUBO,27.52073,8310497.12,True,7205962
777,tai60a,QUBO,29.193,7910553.12,True,7205962
778,tai60a,QUBO,67.51305,7910553.12,True,7205962
779,tai64c,MILP,0.02182,3110490.0,True,1855928
780,tai64c,MILP,0.71692,2423872.0,True,1855928
781,tai64c,MILP,0.73044,2413742.0,True,1855928
782,tai64c,MILP,0.98293,2372662.0,True,1855928
783,tai64c,MILP,1.01374,2100732.0,True,1855928
784,tai64c,MILP,1.03612,2062818.0,True,1855928
785,tai64c,MILP,1.29796,2062246.0,True,1855928
786,tai64c,MILP,1.32135,2034716.0,True,1855928
787,tai64c,MILP,2.20297,1994448.0,True,1855928
788,tai64c,MILP,2.22163,1985470.0,True,1855928
789,tai64c,MILP,5.51869,1969742.0,True,1855928
790,tai64c,MILP,5.52719,1961014.0,True,1855928
791,tai64c,MILP,6.50414,1958100.0,True,1855928
792,tai64c,MILP,27.10768,1921702.0,True,1855928
793,tai64c,MILP,27.11263,1913360.0,True,1855928
794,tai64c,MILP,27.11669,1900134.0,True,1855928
795,tai64c,MILP,27.12073,1897596.0,True,1855928
796,tai64c,MILP,27.1246,1896220.0,True,1855928
797,tai64c,MILP,27.13595,1866306.0,True,1855928
798,tai64c,MILP,57.77377,1866306.0,True,1855928
799,tai64c,MILP,65.53115,1857646.0,True,1855928
800,tai64c,MILP,73.94947,1857646.0,True,1855928
801,tai64c,MIQP,0.00768,3110490.0,True,1855928
802,tai64c,MIQP,5.44257,3110490.0,True,1855928
803,tai64c,MIQP,5.65232,2973206.0,True,1855928
804,tai64c,MIQP,5.86811,2947572.0,True,1855928
805,tai64c,MIQP,6.10802,2869644.0,True,1855928
806,tai64c,MIQP,6.35249,2625176.0,True,1855928
807,tai64c,MIQP,6.91456,2575944.0,True,1855928
808,tai64c,MIQP,8.5934,2401638.0,True,1855928
809,tai64c,MIQP,9.44709,2378624.0,True,1855928
810,tai64c,MIQP,9.45154,2333666.0,True,1855928
811,tai64c,MIQP,9.45543,2159638.0,True,1855928
812,tai64c,MIQP,31.17228,2139378.0,True,1855928
813,tai64c,MIQP,31.18068,2085194.0,True,1855928
814,tai64c,MIQP,31.18446,2072262.0,True,1855928
815,tai64c,MIQP,31.18801,2061298.0,True,1855928
816,tai64c,MIQP,31.19166,2041976.0,True,1855928
817,tai64c,MIQP,31.1952,2034010.0,True,1855928
818,tai64c,MIQP,31.19879,1999784.0,True,1855928
819,tai64c,MIQP,31.20235,1973026.0,True,1855928
820,tai64c,MIQP,31.20658,1951062.0,True,1855928
821,tai64c,MIQP,31.21308,1942476.0,True,1855928
822,tai64c,MIQP,33.67216,1907744.0,True,1855928
823,tai64c,MIQP,42.38452,1901998.0,True,1855928
824,tai64c,MIQP,44.11761,1901998.0,True,1855928
825,tai64c,MIQP,58.97959,1881164.0,True,1855928
826,tai64c,MIQP,68.40318,1860702.0,True,1855928
827,tai64c,MIQP,74.0418,1860702.0,True,1855928
828,tai64c,QUBO,0.00879,60503568.0,False,1855928
829,tai64c,QUBO,2.36848,6231400.5,False,1855928
830,tai64c,QUBO,2.54312,2304174.0,True,1855928
831,tai64c,QUBO,2.71141,2107204.0,True,1855928
832,tai64c,QUBO,5.56848,2076496.0,True,1855928
833,tai64c,QUBO,13.91602,2014796.0,True,1855928
834,tai64c,QUBO,45.4007,1975154.0,True,1855928
835,tai64c,QUBO,58.41925,1971380.0,True,1855928
836,tai64c,QUBO,58.57791,1969246.0,True,1855928
837,tai64c,QUBO,61.89894,1928304.0,True,1855928
838,tai64c,QUBO,67.53045,1913192.0,True,1855928
839,tai64c,QUBO,81.01285,1908852.0,True,1855928
840,tai80a,MILP,1.00739,15714140.0,True,13499184
841,tai80a,MILP,131.34067,15714140.0,True,13499184
842,tai80a,MIQP,0.21128,15714140.0,True,13499184
843,tai80a,MIQP,116.66312,15714140.0,True,13499184
844,tai80a,QUBO,0.16095,40651200.0,False,13499184
845,tai80a,QUBO,78.175,14993624.0,False,13499184
846,tai80a,QUBO,80.78464,14951746.0,True,13499184
847,tai80a,QUBO,85.9957,14601802.0,False,13499184
848,tai80a,QUBO,116.70892,14601802.0,False,13499184
849,tho150,MILP,5.72767,9851230.0,True,8133398
850,tho150,MILP,772.70105,9851230.0,True,8133398
851,tho150,MIQP,1.0399,9851230.0,True,8133398
852,tho150,MIQP,791.04534,9851230.0,True,8133398
853,tho150,QUBO,0.81379,49950932.0,False,8133398
854,tho150,QUBO,416.40759,9821483.19,True,8133398
855,tho150,QUBO,431.33924,9077431.19,True,8133398
856,tho150,QUBO,460.94731,8960049.19,True,8133398
857,tho150,QUBO,802.93554,8960049.19,True,8133398
858,tho30,MILP,0.01368,211386.0,True,149936
859,tho30,MILP,0.96008,204184.0,True,149936
860,tho30,MILP,0.98499,202336.0,True,149936
861,tho30,MILP,1.50985,197322.0,True,149936
862,tho30,MILP,2.23148,196458.0,True,149936
863,tho30,MILP,2.45938,194538.0,True,149936
864,tho30,MILP,3.24064,190056.0,True,149936
865,tho30,MILP,3.96159,173988.0,True,149936
866,tho30,MILP,5.29087,173752.0,True,149936
867,tho30,MILP,11.099,171708.0,True,149936
868,tho30,MILP,11.10197,169092.0,True,149936
869,tho30,MILP,14.30687,169000.0,True,149936
870,tho30,MILP,14.31129,167104.0,True,149936
871,tho30,MILP,21.82127,163310.0,True,149936
872,tho30,MIQP,0.00402,211386.0,True,149936
873,tho30,MIQP,4.3435,209536.0,True,149936
874,tho30,MIQP,4.34563,205132.0,True,149936
875,tho30,MIQP,4.34737,186658.0,True,149936
876,tho30,MIQP,4.51676,178222.0,True,149936
877,tho30,MIQP,6.42606,174444.0,True,149936
878,tho30,MIQP,11.26679,170878.0,True,149936
879,tho30,MIQP,11.26906,170460.0,True,149936
880,tho30,MIQP,11.27086,170128.0,True,149936
881,tho30,MIQP,11.27289,168944.0,True,149936
882,tho30,MIQP,15.3797,168228.0,True,149936
883,tho30,MIQP,20.95013,167174.0,True,149936
884,tho30,QUBO,0.00369,1129693.25,False,149936
885,tho30,QUBO,0.84128,204240.01,True,149936
886,tho30,QUBO,0.87182,169226.01,True,149936
887,tho30,QUBO,0.90193,166148.01,True,149936
888,tho30,QUBO,15.49994,166122.01,True,149936
889,tho30,QUBO,15.53047,164044.01,True,149936
890,tho30,QUBO,19.27376,162152.01,True,149936
891,tho30,QUBO,21.51184,162152.01,True,149936
892,tho40,MILP,0.02406,342694.0,True,240516
893,tho40,MILP,2.72705,308498.0,True,240516
894,tho40,MILP,3.8478,302408.0,True,240516
895,tho40,MILP,3.85266,300060.0,True,240516
896,tho40,MILP,7.73628,299048.0,True,240516
897,tho40,MILP,10.37097,297166.0,True,240516
898,tho40,MILP,14.65998,291094.0,True,240516
899,tho40,MILP,22.89279,273744.0,True,240516
900,tho40,MILP,32.16955,271636.0,True,240516
901,tho40,MILP,32.19286,269286.0,True,240516
902,tho40,MILP,33.09452,269286.0,True,240516
903,tho40,MIQP,0.009,342694.0,True,240516
904,tho40,MIQP,12.73344,331858.0,True,240516
905,tho40,MIQP,12.73895,331190.0,True,240516
906,tho40,MIQP,12.7437,329998.0,True,240516
907,tho40,MIQP,12.86277,308500.0,True,240516
908,tho40,MIQP,12.99524,299186.0,True,240516
909,tho40,MIQP,13.2455,290688.0,True,240516
910,tho40,MIQP,20.73003,275534.0,True,240516
911,tho40,MIQP,20.99299,275344.0,True,240516
912,tho40,MIQP,30.3296,273936.0,True,240516
913,tho40,MIQP,30.33682,271860.0,True,240516
914,tho40,MIQP,30.34255,267878.0,True,240516
915,tho40,MIQP,30.34824,266514.0,True,240516
916,tho40,MIQP,33.18473,266514.0,True,240516
917,tho40,QUBO,0.00893,1909567.75,False,240516
918,tho40,QUBO,2.14305,334191.94,True,240516
919,tho40,QUBO,2.22267,281587.94,True,240516
920,tho40,QUBO,12.71058,280385.94,True,240516
921,tho40,QUBO,17.93035,275511.94,True,240516
922,tho40,QUBO,30.71552,268481.94,True,240516
923,tho40,QUBO,33.61101,264375.94,True,240516
924,wil100,MILP,2.34485,300794.0,True,273038
925,wil100,MILP,184.05358,300794.0,True,273038
926,wil100,MIQP,0.39832,300794.0,True,273038
927,wil100,MIQP,187.68659,300794.0,True,273038
928,wil100,QUBO,0.34317,1027314.25,False,273038
929,wil100,QUBO,202.13806,294021.99,True,273038
930,wil50,MILP,0.11562,55250.0,True,48816
931,wil50,MILP,22.32335,53922.0,True,48816
932,wil50,MILP,22.5595,53414.0,True,48816
933,wil50,MILP,22.84824,53238.0,True,48816
934,wil50,MILP,28.49118,53226.0,True,48816
935,wil50,MILP,39.68592,53200.0,True,48816
936,wil50,MILP,48.28344,53200.0,True,48816
937,wil50,MIQP,0.03238,55250.0,True,48816
938,wil50,MIQP,35.2896,53900.0,True,48816
939,wil50,MIQP,35.56932,53512.0,True,48816
940,wil50,MIQP,36.97726,52434.0,True,48816
941,wil50,MIQP,48.47422,52434.0,True,48816
942,wil50,QUBO,0.02565,186693.2,False,48816
943,wil50,QUBO,10.82833,56016.0,True,48816
944,wil50,QUBO,11.19402,54338.0,True,48816
945,wil50,QUBO,39.48285,54150.0,True,48816
946,wil50,QUBO,49.78778,54150.0,True,48816
