instance,process,step_scale,time,value,eta,zeta,constraint satisfaction,constraint coeff
myciel4,tuned,50,6.51923,5,0.05,5.0,True,1
myciel5,tuning,2,2.37708,8,0.01,20.0,True,1
myciel5,tuning,2,4.3548,7,0.002,0.0,True,1
myciel5,tuning,2,6.31619,6,0.002,0.0,True,1
myciel5,tuning,2,8.2,5,0.002,0.0,False,1
myciel5,tuning,2,8.20061,6,0.002,0.0,True,1
myciel5,tuned,2,10.04449,6,0.002,0.0,True,1
myciel5,tuning,2,2.36299,8,0.01,20.0,True,1
myciel5,tuning,2,4.34108,7,0.002,0.0,True,1
myciel5,tuning,2,6.26753,6,0.002,0.0,True,1
myciel5,tuning,2,8.17644,5,0.002,0.0,False,1
myciel5,tuning,2,8.1772,6,0.002,0.0,True,1
myciel5,tuned,5,10.18805,6,0.002,0.0,True,1
myciel5,tuning,2,2.3698,8,0.01,20.0,True,1
myciel5,tuning,2,4.33526,7,0.002,0.0,True,1
myciel5,tuning,2,6.28177,6,0.002,0.0,True,1
myciel5,tuning,2,8.19462,5,0.002,0.0,False,1
myciel5,tuning,2,8.19535,6,0.002,0.0,True,1
myciel5,tuned,10,10.51263,6,0.002,0.0,True,1
myciel5,tuning,2,2.36875,8,0.01,20.0,True,1
myciel5,tuning,2,4.33989,7,0.002,0.0,True,1
myciel5,tuning,2,6.27955,6,0.002,0.0,True,1
myciel5,tuning,2,8.23299,5,0.002,0.0,False,1
myciel5,tuning,2,8.23357,6,0.002,0.0,True,1
myciel5,tuned,20,11.06803,6,0.002,0.0,True,1
myciel5,tuning,2,2.38765,8,0.01,20.0,True,1
myciel5,tuning,2,4.36226,7,0.002,0.0,True,1
myciel5,tuning,2,6.2967,6,0.002,0.0,True,1
myciel5,tuning,2,8.20668,5,0.002,0.0,False,1
myciel5,tuning,2,8.20749,6,0.002,0.0,True,1
myciel5,tuned,50,12.66153,6,0.002,0.0,True,1
myciel6,tuning,2,4.1899,10,0.1,0.0,True,1
myciel6,tuning,2,6.46722,9,0.002,1.0,True,1
myciel6,tuning,2,8.69418,8,0.002,0.0,True,1
myciel6,tuning,2,10.88236,7,0.002,0.0,True,1
myciel6,tuning,2,13.00895,6,0.002,0.0,False,1
myciel6,tuning,2,13.00982,7,0.002,0.0,True,1
myciel6,tuned,2,15.05894,7,0.002,0.0,True,1
myciel6,tuning,2,4.14862,10,0.1,0.0,True,1
myciel6,tuning,2,6.40897,9,0.002,1.0,True,1
myciel6,tuning,2,8.64138,8,0.002,0.0,True,1
myciel6,tuning,2,10.82825,7,0.002,0.0,True,1
myciel6,tuning,2,12.96363,6,0.002,0.0,False,1
myciel6,tuning,2,12.96422,7,0.002,0.0,True,1
myciel6,tuned,5,15.39587,7,0.002,0.0,True,1
myciel6,tuning,2,4.15556,10,0.1,0.0,True,1
myciel6,tuning,2,6.41105,9,0.002,1.0,True,1
myciel6,tuning,2,8.61676,8,0.002,0.0,True,1
myciel6,tuning,2,10.78279,7,0.002,0.0,True,1
myciel6,tuning,2,12.89999,6,0.002,0.0,False,1
myciel6,tuning,2,12.90088,7,0.002,0.0,True,1
myciel6,tuned,10,15.94177,7,0.002,0.0,True,1
myciel6,tuning,2,4.14729,10,0.1,0.0,True,1
myciel6,tuning,2,6.41516,9,0.002,1.0,True,1
myciel6,tuning,2,8.60358,8,0.002,0.0,True,1
myciel6,tuning,2,10.76101,7,0.002,0.0,True,1
myciel6,tuning,2,12.86562,6,0.002,0.0,False,1
myciel6,tuning,2,12.86655,7,0.002,0.0,True,1
myciel6,tuned,20,17.22095,7,0.002,0.0,True,1
myciel6,tuning,2,4.12529,10,0.1,0.0,True,1
myciel6,tuning,2,6.38167,9,0.002,1.0,True,1
myciel6,tuning,2,8.59679,8,0.002,0.0,True,1
myciel6,tuning,2,10.74984,7,0.002,0.0,True,1
myciel6,tuning,2,12.87195,6,0.002,0.0,False,1
myciel6,tuning,2,12.87251,7,0.002,0.0,True,1
myciel6,tuned,50,21.10485,7,0.002,0.0,True,1
myciel7,tuning,2,11.38367,14,0.05,0.0,True,1
myciel7,tuning,2,14.55668,13,0.002,0.0,True,1
myciel7,tuning,2,17.64548,12,0.002,2.0,True,1
myciel7,tuning,2,20.61485,11,0.002,1.0,True,1
myciel7,tuning,2,23.47757,10,0.002,20.0,True,1
myciel7,tuning,2,26.25216,9,0.005,20.0,True,1
myciel7,tuning,2,28.88616,8,0.005,20.0,True,1
myciel7,tuning,2,31.477,7,0.002,0.0,False,1
myciel7,tuning,2,31.4778,8,0.005,20.0,True,1
myciel7,tuned,2,33.90443,8,0.005,20.0,True,1
myciel7,tuning,2,11.5244,14,0.05,0.0,True,1
myciel7,tuning,2,14.75627,13,0.002,0.0,True,1
myciel7,tuning,2,17.85338,12,0.002,2.0,True,1
myciel7,tuning,2,20.83087,11,0.002,1.0,True,1
myciel7,tuning,2,23.66502,10,0.002,20.0,True,1
myciel7,tuning,2,26.44729,9,0.005,20.0,True,1
myciel7,tuning,2,29.11988,8,0.005,20.0,True,1
myciel7,tuning,2,31.72209,7,0.002,0.0,False,1
myciel7,tuning,2,31.72281,8,0.005,20.0,True,1
myciel7,tuned,5,35.02497,8,0.005,20.0,True,1
myciel7,tuning,2,11.47937,14,0.05,0.0,True,1
myciel7,tuning,2,14.69051,13,0.002,0.0,True,1
myciel7,tuning,2,17.8008,12,0.002,2.0,True,1
myciel7,tuning,2,20.79638,11,0.002,1.0,True,1
myciel7,tuning,2,23.71331,10,0.002,20.0,True,1
myciel7,tuning,2,26.48439,9,0.005,20.0,True,1
myciel7,tuning,2,29.16878,8,0.005,20.0,True,1
myciel7,tuning,2,31.73911,7,0.002,0.0,False,1
myciel7,tuning,2,31.73992,8,0.005,20.0,True,1
myciel7,tuned,10,36.55301,8,0.005,20.0,True,1
myciel7,tuning,2,11.49829,14,0.05,0.0,True,1
myciel7,tuning,2,14.69891,13,0.002,0.0,True,1
myciel7,tuning,2,17.78147,12,0.002,2.0,True,1
myciel7,tuning,2,20.76964,11,0.002,1.0,True,1
myciel7,tuning,2,23.67236,10,0.002,20.0,True,1
myciel7,tuning,2,26.48523,9,0.005,20.0,True,1
myciel7,tuning,2,29.19601,8,0.005,20.0,True,1
myciel7,tuning,2,31.81501,7,0.002,0.0,False,1
myciel7,tuning,2,31.81558,8,0.005,20.0,True,1
myciel7,tuned,20,39.73174,8,0.005,20.0,True,1
myciel7,tuning,2,11.5649,14,0.05,0.0,True,1
myciel7,tuning,2,14.80518,13,0.002,0.0,True,1
myciel7,tuning,2,17.96293,12,0.002,2.0,True,1
myciel7,tuning,2,21.01236,11,0.002,1.0,True,1
myciel7,tuning,2,23.92919,10,0.002,20.0,True,1
myciel7,tuning,2,26.74656,9,0.005,20.0,True,1
myciel7,tuning,2,29.4598,8,0.005,20.0,True,1
myciel7,tuning,2,32.09408,7,0.002,0.0,False,1
myciel7,tuning,2,32.09482,8,0.005,20.0,True,1
myciel7,tuned,50,49.18666,8,0.005,20.0,True,1
queen11_11,tuning,2,4.51508,16,0.1,0.0,True,1
queen11_11,tuning,2,7.39672,14,0.2,0.0,True,1
queen11_11,tuning,2,10.11829,13,0.005,10.0,True,1
queen11_11,tuning,2,12.78295,12,0.002,0.0,False,1
queen11_11,tuning,2,12.78384,13,0.005,10.0,True,1
queen11_11,tuned,2,15.27969,13,0.005,10.0,True,1
queen11_11,tuning,2,4.44091,16,0.1,0.0,True,1
queen11_11,tuning,2,7.29775,14,0.2,0.0,True,1
queen11_11,tuning,2,10.01907,13,0.005,10.0,True,1
queen11_11,tuning,2,12.70132,12,0.002,0.0,False,1
queen11_11,tuning,2,12.70193,13,0.005,10.0,True,1
queen11_11,tuned,5,16.18167,13,0.005,10.0,True,1
queen11_11,tuning,2,4.4693,16,0.1,0.0,True,1
queen11_11,tuning,2,7.40269,14,0.2,0.0,True,1
queen11_11,tuning,2,10.13661,13,0.005,10.0,True,1
queen11_11,tuning,2,12.80583,12,0.002,0.0,False,1
queen11_11,tuning,2,12.80644,13,0.005,10.0,True,1
queen11_11,tuned,10,17.94912,13,0.005,10.0,True,1
queen11_11,tuning,2,4.42352,16,0.1,0.0,True,1
queen11_11,tuning,2,7.28861,14,0.2,0.0,True,1
queen11_11,tuning,2,10.00919,13,0.005,10.0,True,1
queen11_11,tuning,2,12.68177,12,0.002,0.0,False,1
queen11_11,tuning,2,12.68268,13,0.005,10.0,True,1
queen11_11,tuned,20,21.07563,12,0.02,5.0,True,1
queen11_11,tuning,2,4.46653,16,0.1,0.0,True,1
queen11_11,tuning,2,7.33295,14,0.2,0.0,True,1
queen11_11,tuning,2,10.07383,13,0.005,10.0,True,1
queen11_11,tuning,2,12.76445,12,0.002,0.0,False,1
queen11_11,tuning,2,12.76502,13,0.005,10.0,True,1
queen11_11,tuned,50,31.04016,12,0.015,6.0,True,1
queen13_13,tuning,2,6.36351,20,0.1,0.0,True,1
queen13_13,tuning,2,10.04842,17,0.2,0.0,True,1
queen13_13,tuning,2,13.48043,16,0.002,0.0,True,1
queen13_13,tuning,2,16.81041,15,0.02,5.0,True,1
queen13_13,tuning,2,20.05448,14,0.002,0.0,False,1
queen13_13,tuning,2,20.0554,15,0.02,5.0,True,1
queen13_13,tuned,2,23.08683,15,0.02,5.0,True,1
queen13_13,tuning,2,6.34847,20,0.1,0.0,True,1
queen13_13,tuning,2,9.99171,17,0.2,0.0,True,1
queen13_13,tuning,2,13.39124,16,0.002,0.0,True,1
queen13_13,tuning,2,16.71004,15,0.02,5.0,True,1
queen13_13,tuning,2,19.95342,14,0.002,0.0,False,1
queen13_13,tuning,2,19.95413,15,0.02,5.0,True,1
queen13_13,tuned,5,24.56839,15,0.02,5.0,True,1
queen13_13,tuning,2,6.34386,20,0.1,0.0,True,1
queen13_13,tuning,2,9.99398,17,0.2,0.0,True,1
queen13_13,tuning,2,13.39166,16,0.002,0.0,True,1
queen13_13,tuning,2,16.67254,15,0.02,5.0,True,1
queen13_13,tuning,2,19.92599,14,0.002,0.0,False,1
queen13_13,tuning,2,19.9266,15,0.02,5.0,True,1
queen13_13,tuned,10,27.24976,14,0.1,1.0,True,1
queen13_13,tuning,2,6.33251,20,0.1,0.0,True,1
queen13_13,tuning,2,10.04829,17,0.2,0.0,True,1
queen13_13,tuning,2,13.50729,16,0.002,0.0,True,1
queen13_13,tuning,2,16.88592,15,0.02,5.0,True,1
queen13_13,tuning,2,20.11063,14,0.002,0.0,False,1
queen13_13,tuning,2,20.11154,15,0.02,5.0,True,1
queen13_13,tuned,20,32.97298,15,0.02,5.0,True,1
queen13_13,tuning,2,6.36954,20,0.1,0.0,True,1
queen13_13,tuning,2,10.03636,17,0.2,0.0,True,1
queen13_13,tuning,2,13.44238,16,0.002,0.0,True,1
queen13_13,tuning,2,16.75129,15,0.02,5.0,True,1
queen13_13,tuning,2,19.9835,14,0.002,0.0,False,1
queen13_13,tuning,2,19.98408,15,0.02,5.0,True,1
queen13_13,tuned,50,49.12815,14,0.1,1.0,True,1
queen5_5,tuning,2,2.15623,5,0.005,20.0,True,1
queen5_5,tuning,2,4.18813,3,0.002,0.0,False,1
queen5_5,tuning,2,4.18877,5,0.005,20.0,True,1
queen5_5,tuned,2,6.16148,5,0.005,20.0,True,1
queen5_5,tuning,2,2.15345,5,0.005,20.0,True,1
queen5_5,tuning,2,4.13459,3,0.002,0.0,False,1
queen5_5,tuning,2,4.13551,5,0.005,20.0,True,1
queen5_5,tuned,5,6.13856,5,0.005,20.0,True,1
queen5_5,tuning,2,2.15287,5,0.005,20.0,True,1
queen5_5,tuning,2,4.14106,3,0.002,0.0,False,1
queen5_5,tuning,2,4.14163,5,0.005,20.0,True,1
queen5_5,tuned,10,6.28441,5,0.005,20.0,True,1
queen5_5,tuning,2,2.15419,5,0.005,20.0,True,1
queen5_5,tuning,2,4.13101,3,0.002,0.0,False,1
queen5_5,tuning,2,4.13157,5,0.005,20.0,True,1
queen5_5,tuned,20,6.49002,5,0.005,20.0,True,1
queen5_5,tuning,2,2.1537,5,0.005,20.0,True,1
queen5_5,tuning,2,4.13268,3,0.002,0.0,False,1
queen5_5,tuning,2,4.13323,5,0.005,20.0,True,1
queen5_5,tuned,50,7.22463,5,0.005,20.0,True,1
queen6_6,tuning,2,2.35306,8,0.2,0.0,True,1
queen6_6,tuning,2,4.46554,7,0.002,0.0,False,1
queen6_6,tuning,2,4.46635,8,0.2,0.0,True,1
queen6_6,tuned,2,6.53954,7,0.125,5.5,True,1
queen6_6,tuning,2,2.30057,8,0.2,0.0,True,1
queen6_6,tuning,2,4.36338,7,0.002,0.0,False,1
queen6_6,tuning,2,4.36394,8,0.2,0.0,True,1
queen6_6,tuned,5,6.55733,7,0.125,5.5,True,1
queen6_6,tuning,2,2.32588,8,0.2,0.0,True,1
queen6_6,tuning,2,4.42346,7,0.002,0.0,False,1
queen6_6,tuning,2,4.42407,8,0.2,0.0,True,1
queen6_6,tuned,10,6.96677,7,0.125,5.5,True,1
queen6_6,tuning,2,2.34425,8,0.2,0.0,True,1
queen6_6,tuning,2,4.42841,7,0.002,0.0,False,1
queen6_6,tuning,2,4.42932,8,0.2,0.0,True,1
queen6_6,tuned,20,7.54496,7,0.1,5.0,True,1
queen6_6,tuning,2,2.31733,8,0.2,0.0,True,1
queen6_6,tuning,2,4.40649,7,0.002,0.0,False,1
queen6_6,tuning,2,4.40705,8,0.2,0.0,True,1
queen6_6,tuned,50,9.21319,7,0.05,10.0,True,1
queen7_7,tuning,2,2.63062,10,0.1,1.0,True,1
queen7_7,tuning,2,4.84589,9,0.01,10.0,True,1
queen7_7,tuning,2,7.04262,8,0.02,10.0,True,1
queen7_7,tuning,2,9.24149,7,0.002,0.0,False,1
queen7_7,tuning,2,9.24205,8,0.02,10.0,True,1
queen7_7,tuned,2,11.3922,7,0.02,6.0,True,1
queen7_7,tuning,2,2.62376,10,0.1,1.0,True,1
queen7_7,tuning,2,4.8563,9,0.01,10.0,True,1
queen7_7,tuning,2,7.05874,8,0.02,10.0,True,1
queen7_7,tuning,2,9.21804,7,0.002,0.0,False,1
queen7_7,tuning,2,9.21875,8,0.02,10.0,True,1
queen7_7,tuned,5,11.55672,7,0.02,10.0,True,1
queen7_7,tuning,2,2.64703,10,0.1,1.0,True,1
queen7_7,tuning,2,4.90635,9,0.01,10.0,True,1
queen7_7,tuning,2,7.12568,8,0.02,10.0,True,1
queen7_7,tuning,2,9.3288,7,0.002,0.0,False,1
queen7_7,tuning,2,9.32941,8,0.02,10.0,True,1
queen7_7,tuned,10,12.12049,7,0.035,7.5,True,1
queen7_7,tuning,2,2.67161,10,0.1,1.0,True,1
queen7_7,tuning,2,4.89834,9,0.01,10.0,True,1
queen7_7,tuning,2,7.12061,8,0.02,10.0,True,1
queen7_7,tuning,2,9.34642,7,0.002,0.0,False,1
queen7_7,tuning,2,9.34699,8,0.02,10.0,True,1
queen7_7,tuned,20,12.91795,7,0.05,5.0,True,1
queen7_7,tuning,2,2.68659,10,0.1,1.0,True,1
queen7_7,tuning,2,4.96016,9,0.01,10.0,True,1
queen7_7,tuning,2,7.22118,8,0.02,10.0,True,1
queen7_7,tuning,2,9.44722,7,0.002,0.0,False,1
queen7_7,tuning,2,9.44779,8,0.02,10.0,True,1
queen7_7,tuned,50,15.41771,7,0.02,10.0,True,1
queen8_12,tuning,2,3.7598,14,0.1,0.0,True,1
queen8_12,tuning,2,6.49383,13,0.002,20.0,True,1
queen8_12,tuning,2,9.19208,12,0.01,10.0,True,1
queen8_12,tuning,2,11.84421,11,0.002,0.0,False,1
queen8_12,tuning,2,11.84478,12,0.01,10.0,True,1
queen8_12,tuned,2,14.34991,12,0.01,10.0,True,1
queen8_12,tuning,2,3.73643,14,0.1,0.0,True,1
queen8_12,tuning,2,6.47206,13,0.002,20.0,True,1
queen8_12,tuning,2,9.14183,12,0.01,10.0,True,1
queen8_12,tuning,2,11.7713,11,0.002,0.0,False,1
queen8_12,tuning,2,11.77187,12,0.01,10.0,True,1
queen8_12,tuned,5,14.97685,12,0.01,10.0,True,1
queen8_12,tuning,2,3.73334,14,0.1,0.0,True,1
queen8_12,tuning,2,6.47535,13,0.002,20.0,True,1
queen8_12,tuning,2,9.15026,12,0.01,10.0,True,1
queen8_12,tuning,2,11.78407,11,0.002,0.0,False,1
queen8_12,tuning,2,11.78476,12,0.01,10.0,True,1
queen8_12,tuned,10,16.19529,12,0.01,10.0,True,1
queen8_12,tuning,2,3.74106,14,0.1,0.0,True,1
queen8_12,tuning,2,6.48817,13,0.002,20.0,True,1
queen8_12,tuning,2,9.17614,12,0.01,10.0,True,1
queen8_12,tuning,2,11.82135,11,0.002,0.0,False,1
queen8_12,tuning,2,11.82193,12,0.01,10.0,True,1
queen8_12,tuned,20,18.66088,12,0.01,10.0,True,1
queen8_12,tuning,2,3.75245,14,0.1,0.0,True,1
queen8_12,tuning,2,6.49316,13,0.002,20.0,True,1
queen8_12,tuning,2,9.19941,12,0.01,10.0,True,1
queen8_12,tuning,2,11.85721,11,0.002,0.0,False,1
queen8_12,tuning,2,11.85787,12,0.01,10.0,True,1
queen8_12,tuned,50,25.8948,12,0.01,10.0,True,1
queen8_8,tuning,2,3.03168,11,0.2,0.0,True,1
queen8_8,tuning,2,5.46909,10,0.01,10.0,True,1
queen8_8,tuning,2,7.87995,9,0.002,0.0,False,1
queen8_8,tuning,2,7.88051,10,0.01,10.0,True,1
queen8_8,tuned,2,10.20221,10,0.01,10.0,True,1
queen8_8,tuning,2,3.00386,11,0.2,0.0,True,1
queen8_8,tuning,2,5.43402,10,0.01,10.0,True,1
queen8_8,tuning,2,7.81407,9,0.002,0.0,False,1
queen8_8,tuning,2,7.81478,10,0.01,10.0,True,1
queen8_8,tuned,5,10.5038,9,0.035,5.0,True,1
queen8_8,tuning,2,2.99979,11,0.2,0.0,True,1
queen8_8,tuning,2,5.41538,10,0.01,10.0,True,1
queen8_8,tuning,2,7.80627,9,0.002,0.0,False,1
queen8_8,tuning,2,7.80702,10,0.01,10.0,True,1
queen8_8,tuned,10,11.17355,9,0.05,3.5,True,1
queen8_8,tuning,2,3.01769,11,0.2,0.0,True,1
queen8_8,tuning,2,5.44783,10,0.01,10.0,True,1
queen8_8,tuning,2,7.85177,9,0.002,0.0,False,1
queen8_8,tuning,2,7.85238,10,0.01,10.0,True,1
queen8_8,tuned,20,12.55917,9,0.05,5.0,True,1
queen8_8,tuning,2,3.02542,11,0.2,0.0,True,1
queen8_8,tuning,2,5.45644,10,0.01,10.0,True,1
queen8_8,tuning,2,7.85649,9,0.002,0.0,False,1
queen8_8,tuning,2,7.85707,10,0.01,10.0,True,1
queen8_8,tuned,50,16.57689,9,0.2,1.0,True,1
queen9_9,tuning,2,3.54267,12,0.2,0.0,True,1
queen9_9,tuning,2,6.14868,11,0.01,20.0,True,1
queen9_9,tuning,2,8.70949,10,0.002,0.0,False,1
queen9_9,tuning,2,8.71035,11,0.01,20.0,True,1
queen9_9,tuned,2,11.16829,11,0.01,20.0,True,1
queen9_9,tuning,2,3.50598,12,0.2,0.0,True,1
queen9_9,tuning,2,6.0939,11,0.01,20.0,True,1
queen9_9,tuning,2,8.64689,10,0.002,0.0,False,1
queen9_9,tuning,2,8.64746,11,0.01,20.0,True,1
queen9_9,tuned,5,11.6643,10,0.01,15.0,True,1
queen9_9,tuning,2,3.48717,12,0.2,0.0,True,1
queen9_9,tuning,2,6.08433,11,0.01,20.0,True,1
queen9_9,tuning,2,8.63193,10,0.002,0.0,False,1
queen9_9,tuning,2,8.63248,11,0.01,20.0,True,1
queen9_9,tuned,10,12.57904,10,0.06,5.0,True,1
queen9_9,tuning,2,3.49798,12,0.2,0.0,True,1
queen9_9,tuning,2,6.09073,11,0.01,20.0,True,1
queen9_9,tuning,2,8.64207,10,0.002,0.0,False,1
queen9_9,tuning,2,8.64296,11,0.01,20.0,True,1
queen9_9,tuned,20,14.43479,10,0.01,10.0,True,1
queen9_9,tuning,2,3.52911,12,0.2,0.0,True,1
queen9_9,tuning,2,6.1163,11,0.01,20.0,True,1
queen9_9,tuning,2,8.67352,10,0.002,0.0,False,1
queen9_9,tuning,2,8.67408,11,0.01,20.0,True,1
queen9_9,tuned,50,19.99195,10,0.1,5.0,True,1
school1,tuning,2,183.78201,27,0.02,1.0,True,1
school1,tuning,2,191.5984,18,0.1,0.0,True,1
school1,tuning,2,197.40124,17,0.002,0.0,True,1
school1,tuning,2,203.05771,16,0.002,0.0,True,1
school1,tuning,2,208.50345,15,0.002,0.0,True,1
school1,tuning,2,213.70107,14,0.002,2.0,True,1
school1,tuning,2,218.63023,13,0.002,0.0,False,1
school1,tuning,2,218.63196,14,0.002,2.0,True,1
school1,tuned,2,223.11332,14,0.002,2.0,True,1
school1,tuning,2,165.76485,27,0.02,1.0,True,1
school1,tuning,2,173.53268,18,0.1,0.0,True,1
school1,tuning,2,179.27381,17,0.002,0.0,True,1
school1,tuning,2,184.86056,16,0.002,0.0,True,1
school1,tuning,2,190.20367,15,0.002,0.0,True,1
school1,tuning,2,195.37473,14,0.002,2.0,True,1
school1,tuning,2,200.24183,13,0.002,0.0,False,1
school1,tuning,2,200.24362,14,0.002,2.0,True,1
school1,tuned,5,208.10473,14,0.002,2.0,True,1
school1,tuning,2,166.13824,27,0.02,1.0,True,1
school1,tuning,2,173.95748,18,0.1,0.0,True,1
school1,tuning,2,179.7697,17,0.002,0.0,True,1
school1,tuning,2,185.40416,16,0.002,0.0,True,1
school1,tuning,2,190.81709,15,0.002,0.0,True,1
school1,tuning,2,195.91643,14,0.002,2.0,True,1
school1,tuning,2,200.76873,13,0.002,0.0,False,1
school1,tuning,2,200.77039,14,0.002,2.0,True,1
school1,tuned,10,214.37376,14,0.002,2.0,True,1
school1,tuning,2,166.07797,27,0.02,1.0,True,1
school1,tuning,2,173.7126,18,0.1,0.0,True,1
school1,tuning,2,179.58489,17,0.002,0.0,True,1
school1,tuning,2,185.24779,16,0.002,0.0,True,1
school1,tuning,2,190.64757,15,0.002,0.0,True,1
school1,tuning,2,195.79116,14,0.002,2.0,True,1
school1,tuning,2,200.66833,13,0.002,0.0,False,1
school1,tuning,2,200.67006,14,0.002,2.0,True,1
school1,tuned,20,225.82087,14,0.002,2.0,True,1
school1,tuning,2,166.10686,27,0.02,1.0,True,1
school1,tuning,2,173.95456,18,0.1,0.0,True,1
school1,tuning,2,179.80841,17,0.002,0.0,True,1
school1,tuning,2,185.42544,16,0.002,0.0,True,1
school1,tuning,2,190.91646,15,0.002,0.0,True,1
school1,tuning,2,196.15803,14,0.002,2.0,True,1
school1,tuning,2,201.17728,13,0.002,0.0,False,1
school1,tuning,2,201.17894,14,0.002,2.0,True,1
school1,tuned,50,261.62226,14,0.002,2.0,True,1
zeroin.i.1,tuning,2,14.89185,49,0.002,50.0,True,1
zeroin.i.1,tuning,2,22.81896,48,0.002,0.0,False,1
zeroin.i.1,tuning,2,22.83015,49,0.002,50.0,True,1
zeroin.i.1,tuned,2,29.68886,49,0.002,50.0,True,1
zeroin.i.1,tuning,2,14.94444,49,0.002,50.0,True,1
zeroin.i.1,tuning,2,22.9045,48,0.002,0.0,False,1
zeroin.i.1,tuning,2,22.91575,49,0.002,50.0,True,1
zeroin.i.1,tuned,5,36.77321,49,0.002,50.0,True,1
zeroin.i.1,tuning,2,14.83654,49,0.002,50.0,True,1
zeroin.i.1,tuning,2,22.73087,48,0.002,0.0,False,1
zeroin.i.1,tuning,2,22.74193,49,0.002,50.0,True,1
zeroin.i.1,tuned,10,48.37359,49,0.002,50.0,True,1
zeroin.i.1,tuning,2,14.94289,49,0.002,50.0,True,1
zeroin.i.1,tuning,2,22.90874,48,0.002,0.0,False,1
zeroin.i.1,tuning,2,22.91995,49,0.002,50.0,True,1
zeroin.i.1,tuned,20,71.9014,49,0.002,50.0,True,1
zeroin.i.1,tuning,2,14.95487,49,0.002,50.0,True,1
zeroin.i.1,tuning,2,22.89291,48,0.002,0.0,False,1
zeroin.i.1,tuning,2,22.90408,49,0.002,50.0,True,1
zeroin.i.1,tuned,50,142.42406,49,0.002,50.0,True,1
zeroin.i.2,tuning,2,19.04873,45,0.05,0.0,True,1
zeroin.i.2,tuning,2,25.25593,33,0.002,0.0,False,1
zeroin.i.2,tuning,2,25.25873,45,0.05,0.0,True,1
zeroin.i.2,tuned,2,30.65289,30,0.02,10.0,True,1
zeroin.i.2,tuning,2,19.11002,45,0.05,0.0,True,1
zeroin.i.2,tuning,2,25.30287,33,0.002,0.0,False,1
zeroin.i.2,tuning,2,25.30548,45,0.05,0.0,True,1
zeroin.i.2,tuned,5,35.58704,31,0.0075,15.0,True,1
zeroin.i.2,tuning,2,19.42995,45,0.05,0.0,True,1
zeroin.i.2,tuning,2,25.60268,33,0.002,0.0,False,1
zeroin.i.2,tuning,2,25.60539,45,0.05,0.0,True,1
zeroin.i.2,tuned,10,44.11511,30,0.005,20.0,True,1
zeroin.i.2,tuning,2,19.03754,45,0.05,0.0,True,1
zeroin.i.2,tuning,2,25.14677,33,0.002,0.0,False,1
zeroin.i.2,tuning,2,25.14927,45,0.05,0.0,True,1
zeroin.i.2,tuned,20,59.48627,30,0.0125,12.5,True,1
zeroin.i.2,tuning,2,20.09242,45,0.05,0.0,True,1
zeroin.i.2,tuning,2,26.25012,33,0.002,0.0,False,1
zeroin.i.2,tuning,2,26.25275,45,0.05,0.0,True,1
zeroin.i.2,tuned,50,110.22507,31,0.005,20.0,True,1
zeroin.i.3,tuning,2,18.12419,41,0.1,0.0,True,1
zeroin.i.3,tuning,2,24.37187,32,0.005,20.0,True,1
zeroin.i.3,tuning,2,30.24921,31,0.002,0.0,False,1
zeroin.i.3,tuning,2,30.25134,32,0.005,20.0,True,1
zeroin.i.3,tuned,2,35.50317,31,0.0075,15.0,True,1
zeroin.i.3,tuning,2,17.84549,41,0.1,0.0,True,1
zeroin.i.3,tuning,2,24.09169,32,0.005,20.0,True,1
zeroin.i.3,tuning,2,29.85871,31,0.002,0.0,False,1
zeroin.i.3,tuning,2,29.86079,32,0.005,20.0,True,1
zeroin.i.3,tuned,5,39.41686,31,0.035,7.5,True,1
zeroin.i.3,tuning,2,17.67066,41,0.1,0.0,True,1
zeroin.i.3,tuning,2,23.81877,32,0.005,20.0,True,1
zeroin.i.3,tuning,2,29.62885,31,0.002,0.0,False,1
zeroin.i.3,tuning,2,29.63088,32,0.005,20.0,True,1
zeroin.i.3,tuned,10,46.55856,31,0.035,7.5,True,1
zeroin.i.3,tuning,2,17.67499,41,0.1,0.0,True,1
zeroin.i.3,tuning,2,23.84339,32,0.005,20.0,True,1
zeroin.i.3,tuning,2,29.67233,31,0.002,0.0,False,1
zeroin.i.3,tuning,2,29.67543,32,0.005,20.0,True,1
zeroin.i.3,tuned,20,61.55729,32,0.005,20.0,True,1
zeroin.i.3,tuning,2,17.86053,41,0.1,0.0,True,1
zeroin.i.3,tuning,2,24.11913,32,0.005,20.0,True,1
zeroin.i.3,tuning,2,30.00737,31,0.002,0.0,False,1
zeroin.i.3,tuning,2,30.01042,32,0.005,20.0,True,1
zeroin.i.3,tuned,50,107.09705,31,0.02,10.0,True,1
